,Video Title,Published At Date,Comment,Sentiment
3122,Pentagon announces additional US troops to Europe,2022-02-02,Lizards all over TV,neutral
3123,Pentagon announces additional US troops to Europe,2022-02-02,Matthew (11:28-30),positive
3124,Pentagon announces additional US troops to Europe,2022-02-02,what about our southern border?,neutral
3125,Pentagon announces additional US troops to Europe,2022-02-02,There's no leadership,negative
3126,Pentagon announces additional US troops to Europe,2022-02-03,"Coincidence?  Every time CNN's ratings are low, we go to war.",neutral
3127,Pentagon announces additional US troops to Europe,2022-02-04,Good. Joe is offering peace and still standing string like jfk did. This reminds me of Cuba.  At this point.,positive
3128,Pentagon announces additional US troops to Europe,2022-02-02,These clowns just love to start wars,positive
3129,Pentagon announces additional US troops to Europe,2022-02-03,"Will Ukraine be the 33rd country since WWII that America has bombed in the 'Name of Peace'?
Afghanistan, Bosnia, Cambodia, China, Congo, Cuba, Dominican Republic, Egypt, El Salvador, Grenada,
Guatemala, Indonesia, Iran, Iraq, Korea, Kuwait, Laos, Lebanon, Libya, Nicaragua, Pakistan, Palestine,
Panama, Peru, Serbia, Somalia, Sudan, Syria, Tunisia, (Ukraine?), Vietnam, Yemen, Yugoslavia.",negative
3130,Pentagon announces additional US troops to Europe,2022-02-02,What a mistake....,negative
3131,Pentagon announces additional US troops to Europe,2022-02-02,"Trump-- historic middle east peace deals, no new wars

Joe-- WWIII in the first year  ",negative
3132,Pentagon announces additional US troops to Europe,2022-02-02,Proverbs (1:33),positive
3133,Pentagon announces additional US troops to Europe,2022-02-02,Yea we didn't see this coming ,negative
3134,Pentagon announces additional US troops to Europe,2022-02-02,"Hahaha. 
Putin could do whatever he wants with little hope of NATO doing anything about it. 
America can't even take care of its own frontyard, let alone another's backyard.",negative
3135,Pentagon announces additional US troops to Europe,2022-02-03,"Pregnant NZ woman helped by Taliban for delivery 
A pregnant New Zealand journalist who was stranded in Afghanistan by her country's Covid boarder policy.
The reporter had earlier celled senior Taliban contacts and was told she could give birth in Afghanistan.

The offer amounted to a backdown after officials had earlier insisted Bellis needed to reaply force spot in the country's bottlenecked quarantine hotels.
Her case was beginning an embarrasment to New Zealand. Bellis was disappointed the decision didn't offer a pathway for other pregnant New Zealanders.

Taliban showed humanitarian sympathy for New Zealander woman 
journalist who needed help on humanitarian ground. It is appreciable indeed.",negative
3136,Pentagon announces additional US troops to Europe,2022-02-02,This wouldn't happened under Trump.,neutral
3137,Pentagon announces additional US troops to Europe,2022-02-02,"Tax Payers and Taxes could be used to help pay for a Modern Slavery System. I dont want this new system to ask ""How much does a black slave cost in 2022? $1,000? $50,000?""",negative
3138,Pentagon announces additional US troops to Europe,2022-02-02,What a clown !!!  But Brandon leaves the US border wide open?!!  FJB!!!,negative
3139,Pentagon announces additional US troops to Europe,2022-02-02,Send all of cnn employees,positive
3140,Pentagon announces additional US troops to Europe,2022-02-02,How Are we going to pay for it?,positive
3141,Pentagon announces additional US troops to Europe,2022-02-02,Matthew (14:27),positive
3142,Pentagon announces additional US troops to Europe,2022-02-03,Europe = Habsburg lineage. The Habsburg lineage was carried to the East in the New World era.,positive
3143,Pentagon announces additional US troops to Europe,2022-02-02,Why do we get involved in every conflict?,negative
3144,Pentagon announces additional US troops to Europe,2022-02-02,"In more interesting news breaking.
I'm having hotdogs with onions. Red sauce and English mustard.
Update to follow",positive
3145,Pentagon announces additional US troops to Europe,2022-02-02,Nothing says Propaganda like “CNN Pentagon”,neutral
3146,Pentagon announces additional US troops to Europe,2022-02-02,3k vs 100k+ sound like a suicide mission to me or murder depending if you like donkeys or elephants,positive
3147,Pentagon announces additional US troops to Europe,2022-02-02,Proverbs (1:20-33),positive
3148,Pentagon announces additional US troops to Europe,2022-02-02,LETS GET READY TO RUMBLE!!!!!!!!,positive
3149,Pentagon announces additional US troops to Europe,2022-02-02,When the wind blows…,negative
3150,Pentagon announces additional US troops to Europe,2022-02-02,World is waking up,neutral
3151,Pentagon announces additional US troops to Europe,2022-02-02,Another dumb decision,negative
3152,Pentagon announces additional US troops to Europe,2022-02-02,Alright let's go to war! HOORAY,positive
3153,Pentagon announces additional US troops to Europe,2022-02-02,This administration is a joke,neutral
3154,Trump fires back at Lindsey Graham in interview,2022-02-03,"“Lindsey’s the guy who double-crosses everyone to save his own skin.”
- President Obama - Memoir 2020",positive
3155,Trump fires back at Lindsey Graham in interview,2022-02-02,"How did Lindsay vote when Trump was impeached? A true chameleon, changing color as he moves along.",positive
3156,Trump fires back at Lindsey Graham in interview,2022-02-02,Lindsay is like a mirror. He reflects anyone in front of him.,positive
3157,Trump fires back at Lindsey Graham in interview,2022-02-02,"""compared to what they've done to the other side""?  WHAT other side? Lock him up already !",positive
3158,Trump fires back at Lindsey Graham in interview,2022-02-02,Lindsay despises Trump but he's far too much of a coward to say it.,negative
3159,Trump fires back at Lindsey Graham in interview,2022-02-03,And he's telling his Brown Shirts to Attack again in cities where he is being investigated. What is wrong with our laws if this is OK  ?,negative
3160,Trump fires back at Lindsey Graham in interview,2022-02-03,I wonder what John McCain would say to his former friend Lindsey?  He’d really mad at him for abandoning America and what she stood for.,negative
3161,Trump fires back at Lindsey Graham in interview,2022-02-02,If Graham doesn’t want to do anything that would make a repeat of January 6th possible why in the world would he still support Donald Trump? These are two diametrically opposed positions.,negative
3162,Trump fires back at Lindsey Graham in interview,2022-02-02,"The ""game"" is being able to talk out of both sides of one's mouth.  A bunch of despicable humans in positions of power in this world.",positive
3163,Trump fires back at Lindsey Graham in interview,2022-02-02,"Lindsey Graham is like a flag in the wind, he sways back and forth.",positive
3164,Trump fires back at Lindsey Graham in interview,2022-02-02,The “Other Side” did not attack the Constitution we swore to protect!!,neutral
3165,Trump fires back at Lindsey Graham in interview,2022-02-02,How can anyone be classified as 'a RINO' when that particular party doesn't have a public platform on which one's loyalty to the party can be graded?,negative
3166,Trump fires back at Lindsey Graham in interview,2022-02-03,"WHY DOES ANYONE EVER ASK TO ""INTERVIEW"" *trump*? WHY BOTHER? IGNORE HIM. THAT'S ALL HE DESERVES. PERIOD.",positive
3167,Trump fires back at Lindsey Graham in interview,2022-02-02,"It's beyond comical, and downright pathetic, to see these grown men cower in fear to this fool of a former president.",neutral
3168,Trump fires back at Lindsey Graham in interview,2022-02-02,We MUST have an even bigger voter turn out from all 50 states in the mid terms. EVERYONE needs to vote in the mid terms no matter how inconvenient it is.,neutral
3169,Trump fires back at Lindsey Graham in interview,2022-02-04,Finally... A republican who steps up. Now we need a lot more with values and common sense. Don't think it's going to happen. Graham is all over the place.,negative
3170,Trump fires back at Lindsey Graham in interview,2022-02-02,"It doesn't matter what job they held in ""real life"" cop, firefighter, or president. An insurrection is an insurrection none the less. I'm sorry if good people made bad decisions. It happens everyday and good people go to jail for life over one bad decision. Throw the book at them.",negative
